UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
261676,"R",66,"R",0,"R",66,"R",37,"R",56,"R",0,"R",0,"R",10,"R",43,"Z",0,"R",43,"R",33,"R",17,"Z",0,"R",17,"R",17,"R",6,"Z",0,"R",6,"R",6
261685,"R",54,"R",0,"R",54,"R",32,"R",38,"R",0,"R",0,"R",16,"R",38,"Z",0,"R",38,"R",26,"R",11,"Z",0,"R",11,"R",7,"R",5,"Z",0,"R",5,"R",5
261719,"R",85,"R",0,"R",85,"R",8,"R",24,"R",0,"R",1,"R",60,"R",60,"Z",0,"R",60,"R",15,"R",3,"Z",0,"R",3,"R",1,"R",22,"Z",0,"R",22,"R",8
261773,"R",11,"R",0,"R",11,"R",7,"R",7,"R",0,"R",0,"R",4,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",2
262341,"R",232,"R",0,"R",232,"R",68,"R",174,"R",0,"R",0,"R",58,"R",140,"Z",0,"R",140,"R",99,"R",55,"Z",0,"R",55,"R",46,"R",37,"Z",0,"R",37,"R",29
262369,"R",121,"R",0,"R",121,"R",50,"R",95,"R",0,"R",0,"R",26,"R",93,"Z",0,"R",93,"R",67,"R",2,"Z",0,"R",2,"R",2,"R",26,"Z",0,"R",26,"R",26
262402,"R",226,"Z",0,"R",226,"R",189,"R",193,"R",0,"R",0,"R",33,"R",6,"Z",0,"R",6,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",220,"Z",0,"R",220,"R",189
262466,"R",36,"R",0,"R",36,"R",0,"R",25,"R",0,"R",0,"R",11,"R",5,"Z",0,"R",5,"R",3,"R",10,"Z",0,"R",10,"R",6,"R",21,"Z",0,"R",21,"R",16
362700,"R",84,"R",0,"R",84,"R",25,"R",51,"R",0,"R",0,"R",33,"R",39,"Z",0,"R",39,"R",24,"R",3,"Z",0,"R",3,"R",2,"R",42,"Z",0,"R",42,"R",25
362782,"R",35,"R",0,"R",35,"R",27,"R",31,"R",0,"R",0,"R",4,"R",24,"Z",0,"R",24,"R",24,"R",4,"Z",0,"R",4,"R",4,"R",7,"Z",0,"R",7,"R",3
363013,"R",22,"R",0,"R",22,"R",19,"R",19,"R",0,"R",0,"R",3,"R",18,"Z",0,"R",18,"R",15,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0
363077,"R",27,"R",0,"R",27,"R",15,"R",16,"R",1,"R",0,"R",10,"R",24,"Z",0,"R",24,"R",13,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
363679,"R",117,"R",1,"R",116,"R",49,"R",84,"R",0,"R",0,"R",32,"R",63,"R",0,"R",63,"R",41,"R",16,"R",0,"R",16,"R",14,"R",38,"R",1,"R",37,"R",29
364627,"R",69,"R",0,"R",69,"R",32,"R",48,"R",0,"R",0,"R",21,"R",46,"Z",0,"R",46,"R",35,"R",0,"Z",0,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",13
364636,"R",35,"Z",0,"R",35,"R",27,"R",27,"R",0,"R",0,"R",8,"R",22,"Z",0,"R",22,"R",18,"R",5,"Z",0,"R",5,"R",4,"R",8,"Z",0,"R",8,"R",5
364751,"R",140,"Z",0,"R",140,"R",89,"R",98,"Z",0,"Z",0,"R",42,"R",124,"Z",0,"R",124,"R",87,"R",8,"Z",0,"R",8,"R",3,"R",8,"Z",0,"R",8,"R",8
364760,"R",25,"R",0,"R",25,"R",8,"R",15,"R",0,"R",0,"R",10,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",7
364946,"R",112,"R",0,"R",112,"R",62,"R",82,"R",0,"R",1,"R",29,"R",62,"Z",0,"R",62,"R",39,"R",0,"Z",0,"R",0,"R",0,"R",50,"Z",0,"R",50,"R",43
364964,"R",119,"R",0,"R",119,"R",102,"R",102,"R",0,"R",0,"R",17,"R",93,"Z",0,"R",93,"R",93,"R",9,"Z",0,"R",9,"R",9,"R",17,"Z",0,"R",17,"R",0
365091,"R",45,"R",0,"R",45,"R",0,"R",30,"R",0,"R",0,"R",15,"R",41,"Z",0,"R",41,"R",27,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",0
365125,"R",51,"R",0,"R",51,"R",3,"R",46,"Z",0,"R",0,"R",5,"R",30,"Z",0,"R",30,"R",28,"R",7,"Z",0,"R",7,"R",6,"R",14,"Z",0,"R",14,"R",12
365198,"R",57,"R",0,"R",57,"R",42,"R",42,"R",0,"R",0,"R",15,"R",29,"Z",0,"R",29,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",28,"Z",0,"R",28,"R",20
365240,"R",10,"R",0,"R",10,"R",10,"R",10,"R",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
365374,"R",92,"R",0,"R",92,"R",43,"R",53,"R",0,"R",0,"R",39,"R",22,"Z",0,"R",22,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",70,"Z",0,"R",70,"R",40
365383,"R",34,"R",0,"R",34,"R",30,"R",31,"R",0,"R",2,"R",1,"R",19,"Z",0,"R",19,"R",19,"R",14,"Z",0,"R",14,"R",12,"R",1,"Z",0,"R",1,"R",0
365505,"R",68,"R",0,"R",68,"R",55,"R",55,"R",0,"R",0,"R",13,"R",39,"Z",0,"R",39,"R",36,"R",9,"Z",0,"R",9,"R",9,"R",20,"Z",0,"R",20,"R",10
365763,"R",22,"R",0,"R",22,"R",21,"R",21,"R",1,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",11,"R",10,"Z",0,"R",10,"R",9,"R",1,"Z",0,"R",1,"R",1
365824,"R",179,"R",0,"R",179,"R",108,"R",149,"R",0,"R",0,"R",30,"R",160,"Z",0,"R",160,"R",133,"R",17,"Z",0,"R",17,"R",15,"R",2,"Z",0,"R",2,"R",1
365833,"R",175,"R",0,"R",175,"R",84,"R",136,"R",0,"R",0,"R",39,"R",106,"Z",0,"R",106,"R",73,"R",14,"Z",0,"R",14,"R",11,"R",55,"Z",0,"R",55,"R",52
366155,"R",10,"R",0,"R",10,"R",1,"R",7,"R",0,"R",0,"R",3,"R",9,"Z",0,"R",9,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
366438,"R",73,"Z",0,"R",73,"R",34,"R",34,"R",1,"R",5,"R",33,"R",65,"Z",0,"R",65,"R",31,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",0
366623,"R",6,"R",0,"R",6,"R",6,"R",6,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3
366632,"R",13,"R",0,"R",13,"R",11,"R",11,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",1
367051,"R",51,"R",0,"R",51,"R",44,"R",44,"R",0,"R",7,"R",0,"R",42,"Z",0,"R",42,"R",35,"R",9,"Z",0,"R",9,"R",9,"R",0,"Z",0,"R",0,"R",0
367088,"R",25,"R",0,"R",25,"R",8,"R",14,"R",0,"R",0,"R",11,"R",19,"Z",0,"R",19,"R",9,"R",5,"Z",0,"R",5,"R",4,"R",1,"Z",0,"R",1,"R",1
367158,"R",50,"R",0,"R",50,"R",29,"R",37,"R",0,"R",0,"R",13,"R",40,"Z",0,"R",40,"R",30,"R",8,"Z",0,"R",8,"R",5,"R",2,"Z",0,"R",2,"R",2
367334,"R",275,"Z",0,"R",275,"R",184,"R",244,"Z",0,"Z",0,"R",31,"R",139,"Z",0,"R",139,"R",129,"R",38,"Z",0,"R",38,"R",35,"R",98,"Z",0,"R",98,"R",80
367431,"R",12,"R",0,"R",12,"R",8,"R",8,"R",0,"R",0,"R",4,"R",10,"Z",0,"R",10,"R",6,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
367981,"R",6,"R",0,"R",6,"R",4,"R",4,"R",0,"R",0,"R",2,"R",5,"Z",0,"R",5,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
368036,"R",18,"Z",0,"R",18,"R",13,"R",13,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"R",10,"R",7,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",3
368230,"R",61,"R",0,"R",61,"R",0,"R",38,"R",0,"R",0,"R",23,"R",57,"Z",0,"R",57,"R",37,"R",2,"Z",0,"R",2,"R",1,"R",2,"Z",0,"R",2,"R",0
368407,"R",14,"R",0,"R",14,"R",9,"R",10,"R",0,"R",0,"R",4,"R",10,"Z",0,"R",10,"R",7,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",0
368540,"R",21,"R",0,"R",21,"R",4,"R",14,"R",0,"R",0,"R",7,"R",15,"Z",0,"R",15,"R",11,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",1
368647,"R",20,"Z",0,"R",20,"R",19,"R",19,"R",0,"R",0,"R",1,"R",15,"Z",0,"R",15,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5
368771,"R",4,"R",0,"R",4,"R",1,"R",1,"R",0,"R",0,"R",3,"R",2,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
368832,"R",19,"Z",0,"R",19,"R",0,"R",9,"Z",0,"Z",0,"R",10,"R",17,"Z",0,"R",17,"R",9,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
369109,"R",19,"Z",0,"R",19,"R",13,"R",13,"Z",0,"R",0,"R",6,"R",19,"Z",0,"R",19,"R",13,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
369446,"R",49,"R",0,"R",49,"R",26,"R",46,"R",0,"R",2,"R",1,"R",40,"Z",0,"R",40,"R",40,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",6
369686,"R",178,"R",0,"R",178,"R",118,"R",124,"R",1,"R",1,"R",52,"R",169,"Z",0,"R",169,"R",124,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",0
369695,"R",126,"R",0,"R",126,"R",94,"R",116,"R",1,"R",0,"R",9,"R",71,"Z",0,"R",71,"R",70,"R",0,"Z",0,"R",0,"R",0,"R",55,"Z",0,"R",55,"R",46
369783,"R",288,"R",0,"R",288,"R",217,"R",258,"R",0,"R",0,"R",30,"R",242,"Z",0,"R",242,"R",217,"R",8,"Z",0,"R",8,"R",7,"R",38,"Z",0,"R",38,"R",34
369950,"R",148,"R",1,"R",147,"R",40,"R",120,"R",0,"R",0,"R",27,"R",80,"R",1,"R",79,"R",60,"R",10,"R",0,"R",10,"R",9,"R",58,"R",0,"R",58,"R",51
371034,"R",5,"R",0,"R",5,"R",0,"R",3,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"R",4,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
371052,"R",259,"Z",0,"R",259,"R",79,"R",142,"Z",0,"Z",0,"R",117,"R",239,"Z",0,"R",239,"R",133,"R",5,"Z",0,"R",5,"R",5,"R",15,"Z",0,"R",15,"R",4
371830,"R",31,"R",0,"R",31,"R",18,"R",18,"R",0,"R",13,"R",0,"R",14,"Z",0,"R",14,"R",10,"R",14,"Z",0,"R",14,"R",8,"R",3,"Z",0,"R",3,"R",0
372028,"R",64,"R",0,"R",64,"R",27,"R",50,"R",0,"R",0,"R",14,"R",55,"Z",0,"R",55,"R",47,"R",6,"Z",0,"R",6,"R",3,"R",3,"Z",0,"R",3,"R",0
372082,"R",183,"R",0,"R",183,"R",70,"R",71,"R",0,"R",93,"R",19,"R",46,"Z",0,"R",46,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",137,"Z",0,"R",137,"R",70
372240,"R",7,"R",0,"R",7,"R",0,"R",4,"R",0,"R",0,"R",3,"R",7,"Z",0,"R",7,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
372462,"R",36,"R",0,"R",36,"R",9,"R",19,"R",0,"R",0,"R",17,"R",32,"Z",0,"R",32,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",2
372718,"R",47,"R",0,"R",47,"R",24,"R",29,"R",1,"R",0,"R",17,"R",39,"Z",0,"R",39,"R",25,"R",5,"Z",0,"R",5,"R",3,"R",3,"Z",0,"R",3,"R",1
373216,"R",29,"R",0,"R",29,"R",0,"R",22,"R",0,"R",0,"R",7,"R",10,"Z",0,"R",10,"R",8,"R",7,"Z",0,"R",7,"R",7,"R",12,"Z",0,"R",12,"R",7
373456,"R",8,"R",0,"R",8,"R",3,"R",5,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
373526,"R",469,"R",0,"R",469,"R",318,"R",320,"R",0,"R",0,"R",149,"R",206,"Z",0,"R",206,"R",138,"R",1,"Z",0,"R",1,"R",1,"R",262,"Z",0,"R",262,"R",181
373678,"R",24,"R",0,"R",24,"R",15,"R",15,"R",0,"R",0,"R",9,"R",15,"Z",0,"R",15,"R",12,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",3
373696,"R",109,"R",0,"R",109,"R",30,"R",46,"R",0,"R",2,"R",61,"R",72,"Z",0,"R",72,"R",24,"R",16,"Z",0,"R",16,"R",11,"R",21,"Z",0,"R",21,"R",11
373711,"R",60,"R",0,"R",60,"R",45,"R",53,"R",0,"R",1,"R",6,"R",29,"Z",0,"R",29,"R",27,"R",16,"Z",0,"R",16,"R",14,"R",15,"Z",0,"R",15,"R",12
373784,"R",555,"Z",0,"R",555,"R",187,"R",319,"Z",0,"Z",0,"R",236,"R",440,"Z",0,"R",440,"R",276,"R",26,"Z",0,"R",26,"R",21,"R",89,"Z",0,"R",89,"R",22
374316,"R",12,"R",0,"R",12,"R",6,"R",7,"R",0,"R",0,"R",5,"R",12,"Z",0,"R",12,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
374343,"R",17,"R",0,"R",17,"R",13,"R",13,"R",0,"R",0,"R",4,"R",14,"Z",0,"R",14,"R",10,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
374574,"R",386,"R",0,"R",386,"R",144,"R",232,"Z",0,"R",9,"R",145,"R",315,"Z",0,"R",315,"R",182,"R",50,"Z",0,"R",50,"R",35,"R",21,"Z",0,"R",21,"R",15
374592,"R",65,"R",0,"R",65,"R",10,"R",15,"R",0,"R",0,"R",50,"R",46,"Z",0,"R",46,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",17,"Z",0,"R",17,"R",15
374927,"R",42,"R",0,"R",42,"R",13,"R",27,"R",0,"R",0,"R",15,"R",30,"Z",0,"R",30,"R",18,"R",2,"Z",0,"R",2,"R",2,"R",10,"Z",0,"R",10,"R",7
374990,"R",31,"R",0,"R",31,"R",3,"R",16,"Z",0,"Z",0,"R",15,"R",29,"Z",0,"R",29,"R",15,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
375106,"R",94,"Z",0,"R",94,"R",51,"R",81,"R",0,"R",0,"R",13,"R",57,"Z",0,"R",57,"R",48,"R",6,"Z",0,"R",6,"R",4,"R",31,"Z",0,"R",31,"R",29
375373,"R",221,"R",0,"R",221,"R",177,"R",177,"R",0,"R",0,"R",44,"R",104,"Z",0,"R",104,"R",103,"R",0,"Z",0,"R",0,"R",0,"R",117,"Z",0,"R",117,"R",74
375568,"R",20,"R",0,"R",20,"R",17,"R",19,"R",0,"R",0,"R",1,"R",17,"Z",0,"R",17,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
375656,"R",35,"R",0,"R",35,"R",13,"R",28,"R",0,"R",7,"R",0,"R",15,"Z",0,"R",15,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",20,"Z",0,"R",20,"R",14
375726,"R",346,"R",2,"R",344,"R",162,"R",162,"R",0,"R",38,"R",144,"R",126,"R",0,"R",126,"R",56,"R",0,"R",0,"R",0,"R",0,"R",220,"R",2,"R",218,"R",106
375984,"R",143,"R",0,"R",143,"R",0,"R",60,"R",0,"R",0,"R",83,"R",139,"Z",0,"R",139,"R",59,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",1
376242,"R",90,"Z",0,"R",90,"R",57,"R",57,"R",0,"R",1,"R",32,"R",90,"Z",0,"R",90,"R",57,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376288,"R",54,"R",0,"R",54,"R",29,"R",29,"R",0,"R",0,"R",25,"R",54,"Z",0,"R",54,"R",29,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376330,"R",35,"R",0,"R",35,"R",24,"R",24,"R",0,"R",0,"R",11,"R",35,"Z",0,"R",35,"R",24,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
376446,"R",19,"R",0,"R",19,"R",5,"R",6,"R",1,"R",0,"R",12,"R",17,"Z",0,"R",17,"R",6,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
376631,"R",16,"R",0,"R",16,"R",5,"R",9,"R",0,"R",0,"R",7,"R",8,"Z",0,"R",8,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",1
376677,"R",28,"R",0,"R",28,"R",4,"R",17,"R",1,"R",0,"R",10,"R",28,"Z",0,"R",28,"R",17,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
377193,"R",3,"R",0,"R",3,"R",2,"R",2,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
377272,"R",52,"R",0,"R",52,"R",41,"R",46,"R",2,"R",1,"R",3,"R",43,"Z",0,"R",43,"R",39,"R",9,"Z",0,"R",9,"R",7,"R",0,"Z",0,"R",0,"R",0
377281,"R",79,"R",0,"R",79,"R",55,"R",59,"R",1,"R",1,"R",18,"R",72,"Z",0,"R",72,"R",57,"R",7,"Z",0,"R",7,"R",2,"R",0,"Z",0,"R",0,"R",0
377315,"R",82,"R",0,"R",82,"R",41,"R",60,"R",0,"R",10,"R",12,"R",66,"Z",0,"R",66,"R",57,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",3
377485,"R",7,"R",0,"R",7,"R",5,"R",5,"R",0,"R",0,"R",2,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",4
377652,"R",127,"R",0,"R",127,"R",42,"R",66,"R",8,"R",0,"R",53,"R",119,"Z",0,"R",119,"R",63,"R",3,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"R",0
377670,"R",97,"R",0,"R",97,"R",15,"R",41,"R",11,"R",0,"R",45,"R",91,"Z",0,"R",91,"R",39,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",0
377759,"R",20,"R",0,"R",20,"R",10,"R",16,"R",0,"R",0,"R",4,"R",17,"Z",0,"R",17,"R",14,"R",3,"Z",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0
378886,"R",10,"R",0,"R",10,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",10
379621,"R",8,"R",0,"R",8,"R",5,"R",5,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
379746,"R",122,"R",0,"R",122,"R",116,"R",118,"R",0,"R",0,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",50,"Z",0,"R",50,"R",48,"R",72,"Z",0,"R",72,"R",70
380067,"R",62,"R",0,"R",62,"R",52,"R",55,"R",0,"R",2,"R",5,"R",58,"Z",0,"R",58,"R",52,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
380456,"R",42,"R",0,"R",42,"R",26,"R",26,"R",9,"R",0,"R",7,"R",11,"Z",0,"R",11,"R",10,"R",9,"Z",0,"R",9,"R",7,"R",22,"Z",0,"R",22,"R",9
380474,"R",116,"R",0,"R",116,"R",88,"R",96,"R",0,"R",0,"R",20,"R",68,"Z",0,"R",68,"R",59,"R",37,"Z",0,"R",37,"R",28,"R",11,"Z",0,"R",11,"R",9
381255,"R",88,"R",0,"R",88,"R",72,"R",81,"Z",0,"Z",0,"R",7,"R",68,"Z",0,"R",68,"R",61,"R",2,"Z",0,"R",2,"R",2,"R",18,"Z",0,"R",18,"R",18
381282,"R",139,"Z",0,"R",139,"R",47,"R",96,"Z",0,"Z",0,"R",43,"R",40,"Z",0,"R",40,"R",26,"R",8,"Z",0,"R",8,"R",6,"R",91,"Z",0,"R",91,"R",64
381325,"R",74,"Z",0,"R",74,"R",26,"R",59,"Z",0,"Z",0,"R",15,"R",34,"Z",0,"R",34,"R",30,"R",3,"Z",0,"R",3,"R",2,"R",37,"Z",0,"R",37,"R",27
381361,"R",34,"R",0,"R",34,"R",24,"R",24,"R",0,"R",0,"R",10,"R",18,"Z",0,"R",18,"R",12,"R",7,"Z",0,"R",7,"R",6,"R",9,"Z",0,"R",9,"R",6
381370,"R",280,"R",0,"R",280,"R",197,"R",223,"R",2,"R",0,"R",55,"R",199,"Z",0,"R",199,"R",162,"R",45,"Z",0,"R",45,"R",41,"R",36,"Z",0,"R",36,"R",20
381404,"R",167,"R",0,"R",167,"R",26,"R",82,"Z",0,"Z",0,"R",85,"R",145,"Z",0,"R",145,"R",71,"R",10,"Z",0,"R",10,"R",6,"R",12,"Z",0,"R",12,"R",5
381699,"R",30,"R",0,"R",30,"R",18,"R",24,"R",2,"R",0,"R",4,"R",22,"Z",0,"R",22,"R",22,"R",8,"Z",0,"R",8,"R",2,"R",0,"Z",0,"R",0,"R",0
381732,"R",20,"R",0,"R",20,"R",16,"R",17,"R",0,"R",0,"R",3,"R",12,"Z",0,"R",12,"R",10,"R",4,"Z",0,"R",4,"R",4,"R",4,"Z",0,"R",4,"R",3
381866,"R",15,"R",0,"R",15,"R",12,"R",12,"R",0,"R",1,"R",2,"R",7,"Z",0,"R",7,"R",5,"R",6,"Z",0,"R",6,"R",6,"R",2,"Z",0,"R",2,"R",1
382258,"R",34,"R",0,"R",34,"R",31,"R",31,"R",0,"R",0,"R",3,"R",23,"Z",0,"R",23,"R",21,"R",0,"Z",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",10
382267,"R",35,"R",0,"R",35,"R",21,"R",31,"R",0,"R",0,"R",4,"R",14,"Z",0,"R",14,"R",14,"R",3,"Z",0,"R",3,"R",2,"R",18,"Z",0,"R",18,"R",15
382416,"R",8,"R",0,"R",8,"R",8,"R",8,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",1,"Z",0,"R",1,"R",1,"R",4,"Z",0,"R",4,"R",4
382461,"R",7,"R",0,"R",7,"R",5,"R",6,"R",0,"R",0,"R",1,"R",6,"Z",0,"R",6,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
382780,"R",127,"R",0,"R",127,"R",45,"R",66,"R",0,"R",0,"R",61,"R",107,"Z",0,"R",107,"R",50,"R",20,"Z",0,"R",20,"R",16,"R",0,"Z",0,"R",0,"R",0
382902,"R",97,"R",0,"R",97,"R",62,"R",64,"R",0,"R",0,"R",33,"R",46,"Z",0,"R",46,"R",46,"R",9,"Z",0,"R",9,"R",9,"R",42,"Z",0,"R",42,"R",9
383163,"R",110,"R",0,"R",110,"R",1,"R",109,"Z",0,"Z",0,"R",1,"R",110,"Z",0,"R",110,"R",109,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
383279,"R",11,"R",0,"R",11,"R",7,"R",7,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",4,"R",2,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"R",1
383297,"R",50,"R",0,"R",50,"R",41,"R",41,"R",0,"R",0,"R",9,"R",36,"Z",0,"R",36,"R",29,"R",9,"Z",0,"R",9,"R",9,"R",5,"Z",0,"R",5,"R",3
383312,"R",86,"R",0,"R",86,"R",81,"R",81,"R",0,"R",0,"R",5,"R",63,"Z",0,"R",63,"R",63,"R",0,"Z",0,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",18
383330,"R",59,"R",0,"R",59,"R",33,"R",33,"R",0,"R",0,"R",26,"R",47,"Z",0,"R",47,"R",24,"R",7,"Z",0,"R",7,"R",6,"R",5,"Z",0,"R",5,"R",3
383367,"R",177,"R",0,"R",177,"R",131,"R",133,"R",0,"R",0,"R",44,"R",77,"Z",0,"R",77,"R",77,"R",29,"Z",0,"R",29,"R",29,"R",71,"Z",0,"R",71,"R",27
383464,"R",111,"R",3,"R",108,"R",31,"R",60,"R",6,"R",20,"R",22,"R",101,"R",3,"R",98,"R",50,"R",0,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",10
383525,"R",96,"R",0,"R",96,"R",80,"R",80,"R",0,"R",0,"R",16,"R",94,"Z",0,"R",94,"R",80,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
383765,"R",38,"R",0,"R",38,"R",0,"R",27,"R",0,"R",0,"R",11,"R",35,"Z",0,"R",35,"R",26,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",0
383792,"R",98,"R",0,"R",98,"R",91,"R",94,"R",0,"R",0,"R",4,"R",94,"Z",0,"R",94,"R",92,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",2
384236,"R",260,"R",0,"R",260,"R",122,"R",168,"Z",0,"R",1,"R",91,"R",235,"Z",0,"R",235,"R",149,"R",5,"Z",0,"R",5,"R",2,"R",20,"Z",0,"R",20,"R",17
384245,"R",473,"R",0,"R",473,"R",257,"R",368,"Z",0,"R",7,"R",98,"R",448,"Z",0,"R",448,"R",349,"R",12,"Z",0,"R",12,"R",9,"R",13,"Z",0,"R",13,"R",10
385132,"R",40,"R",0,"R",40,"R",27,"R",31,"R",0,"R",0,"R",9,"R",26,"Z",0,"R",26,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",11
385549,"R",93,"Z",0,"R",93,"R",2,"R",20,"Z",0,"R",0,"R",73,"R",81,"Z",0,"R",81,"R",19,"R",4,"Z",0,"R",4,"R",0,"R",8,"Z",0,"R",8,"R",1
389860,"R",74,"R",0,"R",74,"R",57,"R",57,"R",0,"R",0,"R",17,"R",58,"Z",0,"R",58,"R",45,"R",10,"Z",0,"R",10,"R",8,"R",6,"Z",0,"R",6,"R",4
