UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
105154,"R",406,"R",22948476,"Z",0,"Z",0,"Z",0,"Z",0,"R",127,"R",6487357,"R",50,"R",4931878,"R",22,"R",1229568,"R",67,"R",3574572,"R",14,"R",750273,"R",2,"R",86094,"R",32,"R",1567128,"Z",0,"Z",0,"R",80,"R",3640514,"R",12,"R",681092,"Z",0,"Z",0
105206,"R",175,"R",8675545,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",769621,"R",39,"R",3582054,"R",8,"R",345947,"R",17,"R",793668,"R",4,"R",182640,"Z",0,"Z",0,"R",23,"R",778832,"Z",0,"Z",0,"R",66,"R",2222783,"Z",0,"Z",0,"Z",0,"Z",0
105297,"R",238,"R",9700609,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",1826127,"R",37,"R",2600102,"R",17,"R",726372,"R",19,"R",798662,"R",17,"R",759366,"Z",0,"Z",0,"R",45,"R",1358267,"R",2,"R",55684,"R",51,"R",1576029,"Z",0,"Z",0,"Z",0,"Z",0
105330,"R",2053,"R",119017660,"R",19,"R",1354316,"Z",0,"Z",0,"R",283,"R",15969024,"R",119,"R",15957414,"R",465,"R",26023875,"R",383,"R",25772430,"R",242,"R",12199893,"R",19,"R",1379621,"R",202,"R",7311443,"Z",0,"Z",0,"R",209,"R",8091083,"R",86,"R",3897615,"R",26,"R",1060946
105349,"R",128,"R",6266169,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",670050,"R",22,"R",1887101,"R",16,"R",657003,"R",20,"R",884034,"R",13,"R",576839,"Z",0,"Z",0,"R",2,"R",70512,"Z",0,"Z",0,"R",27,"R",1076084,"R",11,"R",402634,"R",1,"R",41912
105367,"R",21,"R",1169291,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",189937,"R",4,"R",323181,"R",4,"R",218940,"R",2,"R",98237,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",303990,"R",1,"R",35006,"Z",0,"Z",0,"Z",0,"Z",0
105428,"R",237,"R",13226561,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",3736144,"R",34,"R",3329369,"R",9,"R",528944,"R",30,"R",1636002,"R",11,"R",551879,"R",2,"R",115202,"R",28,"R",1212248,"Z",0,"Z",0,"R",38,"R",1661861,"R",8,"R",454912,"Z",0,"Z",0
105525,"R",934,"R",51222788,"Z",0,"Z",0,"Z",0,"Z",0,"R",360,"R",18532154,"R",78,"R",8798731,"R",98,"R",5158874,"R",115,"R",6477439,"R",47,"R",2727954,"R",2,"R",103286,"R",119,"R",5202978,"Z",0,"Z",0,"R",96,"R",3535289,"Z",0,"Z",0,"R",19,"R",686083
105534,"R",57,"R",3036214,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",912657,"R",4,"R",418535,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1705022,"Z",0,"Z",0,"Z",0,"Z",0
105543,"R",30,"R",1374195,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",501911,"R",3,"R",326589,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",545695,"Z",0,"Z",0,"Z",0,"Z",0
105589,"R",70,"R",3685876,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",166636,"R",21,"R",1675585,"R",4,"R",138476,"R",4,"R",169842,"R",2,"R",90204,"Z",0,"Z",0,"R",5,"R",114601,"R",10,"R",491904,"R",20,"R",795926,"R",1,"R",42702,"Z",0,"Z",0
105659,"R",23,"R",1440931,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",691262,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",370829,"R",9,"R",353880,"R",1,"R",24960,"Z",0,"Z",0
105668,"R",475,"R",28768129,"Z",0,"Z",0,"Z",0,"Z",0,"R",145,"R",7631216,"R",91,"R",8278731,"R",21,"R",1257782,"R",71,"R",4303151,"R",50,"R",3009323,"Z",0,"Z",0,"R",28,"R",1258077,"Z",0,"Z",0,"R",66,"R",2871270,"R",3,"R",158579,"Z",0,"Z",0
105747,"R",210,"R",11823509,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",3171362,"R",32,"R",3155187,"R",9,"R",509887,"R",28,"R",1482569,"R",9,"R",444871,"R",1,"R",72766,"R",19,"R",877155,"Z",0,"Z",0,"R",41,"R",1712748,"R",7,"R",396964,"Z",0,"Z",0
105792,"R",127,"R",7522820,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",2444763,"R",25,"R",2481184,"R",4,"R",232196,"R",16,"R",863295,"R",2,"R",97449,"R",1,"R",56086,"R",19,"R",814798,"Z",0,"Z",0,"R",10,"R",418296,"R",2,"R",114753,"Z",0,"Z",0
105899,"R",59,"R",3152232,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",107761,"R",10,"R",1036390,"R",5,"R",254600,"R",2,"R",128018,"R",23,"R",938697,"R",1,"R",36750,"R",4,"R",156549,"Z",0,"Z",0,"R",11,"R",465074,"R",1,"R",28393,"Z",0,"Z",0
106041,"R",67,"R",3920867,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",1161036,"R",47,"R",2409498,"R",1,"R",57241,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",128980,"R",4,"R",164112,"Z",0,"Z",0
106148,"R",322,"R",17782076,"Z",0,"Z",0,"Z",0,"Z",0,"R",55,"R",2531142,"R",58,"R",5354643,"R",20,"R",1227221,"R",26,"R",1660274,"R",33,"R",1634366,"R",7,"R",417630,"R",40,"R",1501140,"Z",0,"Z",0,"R",63,"R",2564704,"R",19,"R",850891,"R",1,"R",40065
106245,"R",946,"R",45886422,"Z",0,"Z",0,"Z",0,"Z",0,"R",106,"R",4432856,"R",148,"R",12348227,"R",43,"R",1856954,"R",145,"R",8280380,"R",169,"R",8954253,"R",3,"R",166904,"R",110,"R",2456831,"R",4,"R",121252,"R",177,"R",5896731,"R",34,"R",1146345,"R",7,"R",225689
106263,"R",1952,"R",121080000,"R",49,"R",5290056,"R",9,"R",1081805,"R",123,"R",11887588,"R",753,"R",60845528,"R",261,"R",13222866,"R",40,"R",1943234,"R",62,"R",2816409,"R",184,"R",9100470,"R",162,"R",4116922,"Z",0,"Z",0,"R",197,"R",6619421,"R",105,"R",3958223,"R",7,"R",197478
106306,"R",63,"R",2544016,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",472865,"R",11,"R",755774,"R",1,"R",70000,"R",2,"R",104140,"R",9,"R",281662,"Z",0,"Z",0,"R",19,"R",516373,"Z",0,"Z",0,"R",9,"R",313202,"Z",0,"Z",0,"R",1,"R",30000
106342,"R",121,"R",5100887,"R",2,"R",76143,"Z",0,"Z",0,"R",16,"R",538979,"R",34,"R",2052351,"R",6,"R",254710,"Z",0,"Z",0,"R",30,"R",1086367,"R",4,"R",125976,"R",4,"R",97026,"Z",0,"Z",0,"R",25,"R",869335,"Z",0,"Z",0,"Z",0,"Z",0
106397,"R",3852,"R",204943594,"R",18,"R",1675495,"R",62,"R",5783129,"R",489,"R",24690145,"R",633,"R",55031475,"R",337,"R",19096182,"R",725,"R",35719783,"R",212,"R",18581006,"R",36,"R",2749736,"R",322,"R",9377214,"R",19,"R",523918,"R",749,"R",22572575,"R",193,"R",7300714,"R",57,"R",1842222
106412,"R",477,"R",20403862,"R",19,"R",877365,"R",32,"R",1629012,"R",42,"R",1709768,"R",38,"R",3807910,"R",25,"R",1187113,"R",36,"R",1348028,"R",65,"R",3011896,"R",2,"R",108004,"R",78,"R",2100891,"Z",0,"Z",0,"R",118,"R",3841887,"R",17,"R",617454,"R",5,"R",164534
106449,"R",182,"R",7229125,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",430016,"R",30,"R",2255384,"R",24,"R",895383,"R",13,"R",465760,"R",31,"R",1215921,"Z",0,"Z",0,"R",9,"R",266813,"R",2,"R",49564,"R",50,"R",1246144,"R",13,"R",404140,"Z",0,"Z",0
106458,"R",1054,"R",43020366,"Z",0,"Z",0,"Z",0,"Z",0,"R",64,"R",1699562,"R",221,"R",14575796,"R",269,"R",10698527,"R",67,"R",2904577,"R",74,"R",4012890,"R",11,"R",382755,"R",102,"R",2216964,"R",1,"R",31327,"R",146,"R",3563306,"R",94,"R",2772831,"R",5,"R",161831
106467,"R",560,"R",24994920,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"R",2314192,"R",64,"R",6585993,"R",42,"R",2179712,"R",44,"R",2123600,"R",70,"R",3287788,"R",7,"R",401803,"R",110,"R",2807009,"R",1,"R",31198,"R",148,"R",4463709,"R",26,"R",799916,"Z",0,"Z",0
106485,"R",244,"R",9862497,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",293290,"R",12,"R",1693489,"R",12,"R",480100,"R",16,"R",830149,"R",32,"R",1494207,"R",1,"R",38767,"R",49,"R",1162523,"R",5,"R",143936,"R",83,"R",2965325,"R",21,"R",653558,"R",5,"R",107153
106546,"R",25,"R",1337117,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45684,"R",8,"R",730434,"Z",0,"Z",0,"R",1,"R",52395,"R",1,"R",58334,"Z",0,"Z",0,"R",3,"R",94401,"R",1,"R",49650,"R",10,"R",306219,"Z",0,"Z",0,"Z",0,"Z",0
106625,"R",94,"R",3842065,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",853146,"R",5,"R",463760,"R",6,"R",234009,"R",6,"R",342233,"R",18,"R",815813,"Z",0,"Z",0,"R",18,"R",509956,"Z",0,"Z",0,"R",25,"R",623148,"Z",0,"Z",0,"Z",0,"Z",0
106704,"R",902,"R",36898458,"Z",0,"Z",0,"Z",0,"Z",0,"R",108,"R",3084652,"R",139,"R",10970850,"R",43,"R",1800110,"R",69,"R",3410666,"R",107,"R",5112359,"R",11,"R",515019,"R",158,"R",4342686,"Z",0,"Z",0,"R",171,"R",4647253,"R",84,"R",2698148,"R",12,"R",316715
106713,"R",53,"R",2314738,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",381416,"R",16,"R",1159386,"R",5,"R",165649,"Z",0,"Z",0,"R",8,"R",272666,"Z",0,"Z",0,"R",8,"R",212753,"Z",0,"Z",0,"R",5,"R",122868,"Z",0,"Z",0,"Z",0,"Z",0
106795,"R",85,"R",3536129,"Z",0,"Z",0,"R",3,"R",128495,"R",1,"R",53916,"R",15,"R",1150564,"R",6,"R",183701,"R",4,"R",186700,"R",4,"R",208337,"Z",0,"Z",0,"R",5,"R",148151,"Z",0,"Z",0,"R",36,"R",1188426,"R",11,"R",287839,"Z",0,"Z",0
106810,"R",21,"R",787285,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",34061,"R",5,"R",288501,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",307044,"Z",0,"Z",0,"R",3,"R",91519,"R",2,"R",66160,"Z",0,"Z",0
106883,"R",92,"R",3762796,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",1135134,"R",9,"R",840443,"R",9,"R",341511,"R",7,"R",302882,"R",7,"R",281903,"Z",0,"Z",0,"R",13,"R",294170,"R",1,"R",29251,"R",22,"R",537502,"Z",0,"Z",0,"Z",0,"Z",0
106980,"R",122,"R",5733572,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",419009,"R",20,"R",1680974,"R",20,"R",719845,"R",20,"R",975420,"R",23,"R",1062856,"Z",0,"Z",0,"R",14,"R",330951,"R",2,"R",70541,"R",14,"R",473976,"Z",0,"Z",0,"Z",0,"Z",0
106999,"R",64,"R",2735562,"R",1,"R",49955,"Z",0,"Z",0,"R",5,"R",140008,"R",23,"R",1404508,"R",5,"R",188803,"R",4,"R",213933,"R",2,"R",77163,"Z",0,"Z",0,"R",4,"R",93587,"R",1,"R",21203,"R",18,"R",515480,"R",1,"R",30922,"Z",0,"Z",0
107044,"R",556,"R",24315594,"R",1,"R",55000,"Z",0,"Z",0,"R",114,"R",4811853,"R",50,"R",4815105,"R",53,"R",2640283,"R",29,"R",1466179,"R",52,"R",2793014,"R",8,"R",463399,"R",49,"R",1339465,"R",1,"R",60170,"R",154,"R",4067007,"R",38,"R",1527103,"R",7,"R",277016
107071,"R",243,"R",10951732,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",608032,"R",45,"R",3775947,"R",12,"R",455986,"R",13,"R",584507,"R",68,"R",2891262,"R",5,"R",225800,"R",8,"R",250682,"Z",0,"Z",0,"R",78,"R",2083126,"R",2,"R",76390,"Z",0,"Z",0
107080,"R",328,"R",13330593,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1039899,"R",34,"R",3587787,"R",21,"R",1080950,"R",14,"R",589344,"R",64,"R",2505361,"R",5,"R",180498,"R",110,"R",2430552,"R",3,"R",51948,"R",37,"R",1291312,"R",12,"R",436057,"R",7,"R",136885
107123,"R",2,"R",105622,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",105622,"Z",0,"Z",0,"Z",0,"Z",0
107141,"R",256,"R",12736188,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1359263,"R",43,"R",4101121,"R",19,"R",853208,"R",22,"R",1047464,"R",45,"R",1993856,"R",2,"R",96663,"R",39,"R",1123845,"Z",0,"Z",0,"R",43,"R",1482419,"R",11,"R",525282,"R",4,"R",153067
107318,"R",90,"R",4146698,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",361673,"R",21,"R",1610560,"R",9,"R",414750,"R",4,"R",181414,"R",21,"R",779276,"Z",0,"Z",0,"R",8,"R",249306,"Z",0,"Z",0,"R",19,"R",549719,"Z",0,"Z",0,"Z",0,"Z",0
107327,"R",112,"R",4813484,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",150829,"R",19,"R",1552843,"R",2,"R",120239,"R",5,"R",256881,"R",38,"R",1658024,"Z",0,"Z",0,"R",21,"R",487520,"Z",0,"Z",0,"R",24,"R",587148,"Z",0,"Z",0,"Z",0,"Z",0
107460,"R",120,"R",5108069,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"R",1273929,"R",23,"R",1668312,"R",7,"R",238626,"R",6,"R",247701,"R",14,"R",539816,"Z",0,"Z",0,"R",8,"R",207725,"Z",0,"Z",0,"R",26,"R",729851,"R",7,"R",202109,"Z",0,"Z",0
107512,"R",170,"R",7007849,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",733543,"R",25,"R",1982154,"R",10,"R",399118,"R",8,"R",360861,"R",33,"R",1476464,"R",2,"R",118986,"R",29,"R",737514,"Z",0,"Z",0,"R",22,"R",549219,"R",24,"R",649990,"Z",0,"Z",0
107521,"R",63,"R",2694315,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",291755,"R",21,"R",1379517,"R",5,"R",164279,"R",4,"R",150976,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",64911,"Z",0,"Z",0,"R",19,"R",487845,"R",5,"R",155032,"Z",0,"Z",0
107549,"R",64,"R",2616066,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",1029026,"R",9,"R",838848,"R",3,"R",152067,"R",2,"R",74150,"R",1,"R",40000,"R",1,"R",34641,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",149191,"R",12,"R",298143,"Z",0,"Z",0
107558,"R",97,"R",4663753,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",939968,"R",18,"R",1698162,"R",5,"R",242061,"R",3,"R",152813,"R",26,"R",973901,"R",2,"R",90574,"R",2,"R",78550,"Z",0,"Z",0,"R",14,"R",487724,"Z",0,"Z",0,"Z",0,"Z",0
107585,"R",92,"R",4048964,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",741351,"R",20,"R",1580803,"R",1,"R",45900,"R",5,"R",298696,"R",1,"R",51000,"Z",0,"Z",0,"R",13,"R",321448,"Z",0,"Z",0,"R",25,"R",878285,"R",5,"R",131481,"Z",0,"Z",0
107600,"R",104,"R",4399989,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",193420,"R",15,"R",1362493,"R",16,"R",822350,"R",3,"R",122282,"R",7,"R",246013,"R",1,"R",45000,"R",29,"R",753944,"Z",0,"Z",0,"R",27,"R",854487,"Z",0,"Z",0,"Z",0,"Z",0
107619,"R",126,"R",4926926,"R",1,"R",78305,"Z",0,"Z",0,"R",22,"R",731469,"R",19,"R",1436877,"R",11,"R",504897,"R",5,"R",224528,"R",4,"R",178625,"Z",0,"Z",0,"R",28,"R",692862,"Z",0,"Z",0,"R",36,"R",1079363,"Z",0,"Z",0,"Z",0,"Z",0
107637,"R",87,"R",3441098,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",127843,"R",22,"R",1473519,"R",2,"R",138826,"R",5,"R",212095,"R",12,"R",444370,"Z",0,"Z",0,"R",9,"R",169276,"R",2,"R",42832,"R",27,"R",718937,"R",4,"R",113400,"Z",0,"Z",0
107664,"R",210,"R",8636040,"R",1,"R",76000,"Z",0,"Z",0,"R",67,"R",2441944,"R",25,"R",1834923,"R",27,"R",1262749,"R",15,"R",636605,"R",3,"R",172429,"Z",0,"Z",0,"R",35,"R",1140177,"Z",0,"Z",0,"R",37,"R",1071213,"Z",0,"Z",0,"Z",0,"Z",0
107725,"R",77,"R",3339032,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",1302257,"R",15,"R",1110860,"Z",0,"Z",0,"R",3,"R",157320,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",68408,"Z",0,"Z",0,"R",26,"R",700187,"Z",0,"Z",0,"Z",0,"Z",0
107743,"R",54,"R",2390649,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",932894,"R",5,"R",530912,"R",2,"R",106309,"R",4,"R",147082,"R",2,"R",88165,"Z",0,"Z",0,"R",6,"R",155138,"R",2,"R",62068,"R",13,"R",368081,"Z",0,"Z",0,"Z",0,"Z",0
107840,"R",32,"R",1132882,"Z",0,"Z",0,"R",4,"R",97400,"R",6,"R",206500,"R",6,"R",412000,"R",3,"R",91200,"R",2,"R",80000,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",65000,"Z",0,"Z",0,"R",6,"R",147502,"R",1,"R",33280,"Z",0,"Z",0
107877,"R",75,"R",2666474,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",310119,"R",15,"R",993785,"R",1,"R",41744,"R",1,"R",33652,"R",17,"R",569106,"R",2,"R",64816,"R",16,"R",351277,"Z",0,"Z",0,"R",11,"R",276329,"R",1,"R",25646,"Z",0,"Z",0
107974,"R",100,"R",4252214,"Z",0,"Z",0,"R",1,"R",22616,"R",30,"R",1255784,"R",13,"R",1167204,"R",7,"R",391099,"R",3,"R",144872,"R",2,"R",109361,"Z",0,"Z",0,"R",5,"R",130981,"R",2,"R",56524,"R",26,"R",628451,"R",11,"R",345322,"Z",0,"Z",0
107983,"R",240,"R",9869752,"Z",0,"Z",0,"R",10,"R",380841,"R",40,"R",1314490,"R",38,"R",2784905,"R",16,"R",725309,"R",10,"R",493720,"R",17,"R",796546,"R",4,"R",219475,"R",23,"R",708171,"Z",0,"Z",0,"R",68,"R",1917040,"R",14,"R",529255,"Z",0,"Z",0
107992,"R",77,"R",2895842,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",450641,"R",15,"R",1050160,"R",3,"R",159932,"R",5,"R",175350,"R",4,"R",180495,"Z",0,"Z",0,"R",12,"R",272067,"Z",0,"Z",0,"R",15,"R",437907,"R",5,"R",148022,"R",1,"R",21268
108056,"R",68,"R",7394133,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",856601,"R",6,"R",1530682,"R",13,"R",1375650,"R",16,"R",1609030,"R",10,"R",1365132,"Z",0,"Z",0,"R",2,"R",88484,"Z",0,"Z",0,"R",9,"R",568554,"Z",0,"Z",0,"Z",0,"Z",0
108092,"R",289,"R",14119723,"Z",0,"Z",0,"Z",0,"Z",0,"R",83,"R",3733651,"R",24,"R",2806895,"R",50,"R",2457686,"R",27,"R",1378789,"R",26,"R",1244177,"Z",0,"Z",0,"R",18,"R",637369,"Z",0,"Z",0,"R",49,"R",1415053,"R",12,"R",446103,"Z",0,"Z",0
108232,"R",750,"R",50094332,"Z",0,"Z",0,"Z",0,"Z",0,"R",193,"R",11016015,"R",142,"R",15240083,"R",81,"R",5323463,"R",35,"R",2576460,"R",118,"R",7163392,"Z",0,"Z",0,"R",32,"R",1290238,"R",5,"R",218899,"R",101,"R",4859882,"R",6,"R",541672,"R",37,"R",1864228
108269,"R",8,"R",323000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",80000,"R",1,"R",38000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",170000,"R",1,"R",35000,"Z",0,"Z",0
108667,"R",69,"R",5239897,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",653595,"R",12,"R",1680292,"R",8,"R",555894,"R",4,"R",303511,"R",6,"R",400744,"Z",0,"Z",0,"R",9,"R",399898,"Z",0,"Z",0,"R",19,"R",1245963,"Z",0,"Z",0,"Z",0,"Z",0
108807,"R",273,"R",17159349,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1129361,"R",29,"R",3832903,"R",53,"R",3243860,"R",17,"R",1303161,"R",33,"R",1709185,"Z",0,"Z",0,"R",50,"R",2485057,"Z",0,"Z",0,"R",72,"R",3455822,"Z",0,"Z",0,"Z",0,"Z",0
108852,"R",33,"R",2093903,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",44970,"R",12,"R",1087038,"R",5,"R",232069,"R",1,"R",45000,"R",3,"R",128753,"Z",0,"Z",0,"R",2,"R",88012,"R",4,"R",214600,"R",5,"R",253461,"Z",0,"Z",0,"Z",0,"Z",0
108861,"R",8,"R",589576,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",56100,"R",3,"R",301000,"R",1,"R",76566,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",62516,"R",2,"R",93394,"Z",0,"Z",0
108870,"R",149,"R",11779150,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",1140100,"R",44,"R",5762800,"R",16,"R",1075350,"R",8,"R",681600,"R",25,"R",1541200,"Z",0,"Z",0,"R",20,"R",591400,"Z",0,"Z",0,"R",20,"R",875900,"R",2,"R",110800,"Z",0,"Z",0
109040,"R",55,"R",4226693,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",333029,"R",21,"R",2214459,"R",4,"R",216008,"R",1,"R",65894,"R",5,"R",240261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1118562,"R",1,"R",38480,"Z",0,"Z",0
109086,"R",61,"R",5198399,"R",2,"R",124075,"Z",0,"Z",0,"R",1,"R",119227,"R",11,"R",1800291,"R",5,"R",469522,"R",2,"R",215448,"R",12,"R",701953,"Z",0,"Z",0,"R",5,"R",313236,"R",9,"R",512284,"R",14,"R",942363,"Z",0,"Z",0,"Z",0,"Z",0
109208,"R",346,"R",21881740,"Z",0,"Z",0,"Z",0,"Z",0,"R",73,"R",3729614,"R",35,"R",4868458,"R",27,"R",1875102,"R",18,"R",1502732,"R",30,"R",1663011,"R",1,"R",44241,"R",33,"R",1729023,"Z",0,"Z",0,"R",129,"R",6469559,"Z",0,"Z",0,"Z",0,"Z",0
109350,"R",292,"R",18959166,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",2198453,"R",48,"R",5712316,"R",22,"R",1191733,"R",11,"R",848744,"R",8,"R",505737,"Z",0,"Z",0,"R",47,"R",2316069,"Z",0,"Z",0,"R",116,"R",6084732,"Z",0,"Z",0,"R",2,"R",101382
109651,"R",281,"R",22426723,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",830862,"R",110,"R",12039170,"R",18,"R",1740308,"R",24,"R",1937834,"R",23,"R",1279128,"Z",0,"Z",0,"R",11,"R",488989,"Z",0,"Z",0,"R",53,"R",2622791,"R",1,"R",71778,"R",26,"R",1415863
109785,"R",947,"R",57790487,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",567225,"R",359,"R",28574292,"R",47,"R",2797505,"R",56,"R",3653573,"R",15,"R",1044581,"R",7,"R",605014,"R",45,"R",1702204,"Z",0,"Z",0,"R",350,"R",16346438,"R",53,"R",2261815,"R",6,"R",237840
109819,"R",334,"R",20103533,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1351527,"R",81,"R",7903078,"R",18,"R",847940,"R",1,"R",59677,"R",30,"R",1955573,"R",1,"R",82165,"R",42,"R",1854589,"Z",0,"Z",0,"R",135,"R",6048984,"Z",0,"Z",0,"Z",0,"Z",0
109907,"R",97,"R",5740749,"R",3,"R",120048,"Z",0,"Z",0,"R",27,"R",1055532,"R",26,"R",2565276,"R",10,"R",526620,"R",8,"R",520944,"Z",0,"Z",0,"R",1,"R",67344,"R",10,"R",319847,"Z",0,"Z",0,"R",9,"R",380578,"R",3,"R",184560,"Z",0,"Z",0
110060,"R",12,"R",410840,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",145089,"R",2,"R",93800,"R",2,"R",67311,"R",1,"R",31440,"R",1,"R",37200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",36000,"Z",0,"Z",0,"Z",0,"Z",0
110097,"R",646,"R",39912402,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",1986576,"R",139,"R",14299905,"R",23,"R",1561187,"R",38,"R",2871350,"R",48,"R",2550183,"R",11,"R",841577,"R",60,"R",2617454,"Z",0,"Z",0,"R",254,"R",11151612,"R",34,"R",1887905,"R",4,"R",144653
110219,"R",92,"R",5632960,"R",1,"R",106766,"Z",0,"Z",0,"R",59,"R",3341728,"R",21,"R",1610608,"R",5,"R",282631,"R",3,"R",134171,"R",2,"R",114024,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",43032,"Z",0,"Z",0,"Z",0,"Z",0
110246,"R",355,"R",24193119,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",106293,"R",86,"R",9415144,"R",13,"R",836621,"R",28,"R",2245873,"R",6,"R",452161,"Z",0,"Z",0,"R",58,"R",2734083,"Z",0,"Z",0,"R",161,"R",8402944,"Z",0,"Z",0,"Z",0,"Z",0
